#CRTS ID,RA (J2000),Dec (J2000),UT Date,Mag,CSS images,SDSS,Others,Followed,Last,LC,FC,Classification
CSS120516:154924+282633,237.35119,28.44257,20120516.39,19.66,1205161290754103942,yes,10394,no,2016-07-15,10394,yes,"AGN SDSS mag 20,8"
CSS120123:154929+170828,237.37181,17.14118,20120123.5,17.65,1201231180824106091,yes,10609,yes,2016-09-05,10609,yes,"Blazar SDSS mag 19,9"
CSS110525:154951+144930,237.46106,14.82502,20110525.4,18.97,1105251150824111853,yes,11185,no,2016-07-07,11185,yes,"SN 2011er SDSS mag 21,4"
CSS100513:155016+044334,237.56674,4.7261,20100513.42,18.49,1005131040854136966,yes,13696,yes,2016-07-07,13696,yes,"SN 2010en SDSS mag 18,5"
CSS160505:155030-001418,237.62627,-0.23824,20160505.32,17.44,1605050010854156077,yes,15607,no,2016-07-01,15607,yes,"CV (Wils) SDSS mag 21,6"
CSS110506:155122-042550,237.84303,-4.43062,20110506.42,17.84,1105060040854123997,no,12399,no,2016-09-03,12399,yes,CV mag 21
CSS150209:155142+420837,237.92397,42.14361,20150209.52,16.84,1502091400664141554,yes,14155,no,2016-07-14,14155,yes,HPM LHS_3125
CSS130408:155155+300723,237.97952,30.12297,20130408.34,18.54,1304081290754138475,yes,13847,no,2016-07-15,13847,yes,"AGN SDSS mag 18,9"
CSS080405:155205-000627,238.02009,-0.10749,20080405.46,18.8,804050010854157215,yes,57215,yes,2016-07-01,57215,no,"SN SDSS mag 21,2 gal"
CSS160416:155229+481252,238.11985,48.21454,20160416.43,17.56,1604161490574103760,yes,10376,no,2016-07-09,10376,yes,"SN SDSS mag 19,7"
CSS120523:155322+204223,238.34186,20.70647,20120523.33,18.2,1205231210814118357,yes,11835,yes,2016-07-10,11835,yes,"AGN SDSS mag 20,1"
CSS080424:155326+114437,238.35696,11.74355,20080424.44,18.57,804241120844107122,yes,7122,no,2016-09-03,7122,no,"CV SDSS 23,4 mag star?"
CSS140328:155403+291924,238.51382,29.32336,20140328.41,18.92,1403281290754120299,yes,12029,no,2016-07-15,12029,yes,"SN SDSS mag 19,9"
CSS080505:155415+105825,238.56314,10.97362,20080505.37,16.66,805051090854150901,yes,50901,no,2016-09-03,50901,no,"SN 2008cg z=0,0362 SDSS mag 16,7"
CSS140403:155425+322603,238.60351,32.43406,20140403.42,19.21,1404031320734122930,yes,12293,no,2016-07-15,12293,yes,"SN SDSS mag 21,1"
CSS150326:155427+523514,238.61306,52.58711,20150326.37,18.81,1503261520544137087,yes,13708,no,2016-07-09,13708,yes,"AGN SDSS mag 21,6"
CSS081009:155431+365043,238.62739,36.84519,20081009.08,17.06,810091380694101766,yes,1766,yes,2016-07-14,1766,no,"CV SDSS mag 21,6"
CSS090923:155452+320506,238.71865,32.08489,20090923.12,17.95,909231320734113252,yes,13252,no,2016-07-15,13252,yes,"SN 2009ji SDSS mag 21,3 gal"
CSS080417:155525-094147,238.85403,-9.69643,20080417.37,16.72,804170090854134560,no,34560,no,2016-08-30,34560,no,SN 2008de SNF20080609-000 DSS/PQ mag 21
CSS100412:155540+364644,238.91769,36.77878,20100412.49,16.82,1004121380694101469,yes,10146,yes,2016-07-14,10146,yes,"CV SDSS mag 20,9"
CSS131003:155609+271153,239.03824,27.198,20131003.13,18.83,1310031260784132818,yes,13281,no,2016-09-02,13281,yes,"SN SDSS mag 22,1"
CSS090321:155631-080440,239.12904,-8.07791,20090321.46,15.74,903210070854113178,no,13178,yes,2016-08-30,13178,no,"CV blue source mag 18,4"
CSS100601:155644-000950,239.18439,-0.16401,20100601.32,13.85,1006010010864157554,yes,15755,no,2016-07-05,15755,yes,CV J1556-0009
CSS100325:155657+352338,239.23735,35.39392,20100325.4,16.45,1003251350714125894,yes,12589,no,2016-07-15,12589,yes,CV J1556+3523
CSS130122:155713+050542,239.30474,5.09489,20130122.52,14.09,1301221040864152365,yes,15236,no,2016-06-02,15236,yes,HPM LHS_409
CSS130122:155715+050644,239.31157,5.11232,20130122.52,12.58,1301221040864152906,yes,15290,no,2016-06-02,15290,yes,HPM LHS_410
CSS160317:155721+180720,239.33644,18.12231,20160317.43,15.37,1603171180824123493,yes,12349,no,2016-09-05,12349,yes,CV SDSS_J155720
CSS160428:155725+525941,239.35508,52.99462,20160428.33,18.3,1604281520544131783,yes,13178,no,2016-07-09,13178,yes,"SN SDSS mag 20,0"
CSS100507:155748+070543,239.45012,7.09529,20100507.36,18.59,1005071070854230456,yes,23045,yes,2016-09-03,23045,yes,"CV SDSS mag 22,9"
CSS140530:155831+125159,239.6293,12.86628,20140530.33,17.47,1405301120844133371,yes,13337,no,2016-09-03,13337,yes,"SN (spec) SDSS mag 19,5"
CSS150430:155838+064631,239.6576,6.7754,20150430.43,18.11,1504301070854120080,yes,12008,no,2016-09-03,12008,yes,"SN SDSS mag 21,8"
CSS160418:155853+581859,239.71967,58.31649,20160418.41,14.21,1604181570484127970,yes,12797,no,2016-07-09,12797,yes,HPM LHS_3139
CSS130331:155853+581902,239.72062,58.31718,20130331.46,14.18,1303311570484131030,yes,13103,no,2016-07-09,13103,yes,HPM LHS_3139
CSS110604:155919-074418,239.83051,-7.73832,20110604.28,17.53,1106040070854120186,no,12018,no,2016-08-30,12018,yes,SN mag 18
CSS080403:160004+331114,240.01546,33.18719,20080403.36,15.1,804031320744141349,yes,41349,yes,2016-09-03,41349,no,"CV SDSS mag 19,5 VW CrB"
CSS100525:160109+345042,240.28714,34.84488,20100525.36,17.85,1005251350714115578,yes,11557,yes,2016-07-15,11557,yes,"SN 2010ep SDSS mag 20,8"
CSS091016:160146+323457,240.43968,32.58257,20091016.08,19.21,910161320744124234,yes,24234,no,2016-09-03,24234,yes,"SN SDSS mag 21,5 gal"
CSS080331:160205+031632,240.52,3.27549,20080331.32,16.92,803311040864112088,yes,12088,yes,2016-06-02,12088,no,"CV seen PQ, SDSS 22,8 star"
CSS080424:160232+161732,240.63397,16.29236,20080424.44,18.2,804241150834132813,yes,32813,no,2016-09-05,32813,no,"CV SDSS mag 21,8 star?"
CSS160320:160245+024106,240.68923,2.68499,20160320.49,17.07,1603201010864151734,yes,15173,no,2016-07-07,15173,yes,"CV SDSS mag 21,6"
CSS150324:160333+230649,240.8858,23.11355,20150324.42,19.57,1503241230794109900,yes,10990,no,2016-07-15,10990,yes,"AGN SDSS mag 20,4"
CSS160906:160346+193540,240.94201,19.59443,20160906.15,17.81,1609061180834144443,yes,14444,no,2016-09-06,14444,yes,"CV SDSS mag 16,5"
CSS130902:160346+272742,240.94327,27.46173,20130902.15,18.54,1309021260784140174,yes,14017,no,2016-09-02,14017,yes,"SN SDSS mag 20,2"
CSS120326:160411+145618,241.04402,14.93839,20120326.49,16.64,1203261150844117628,yes,11762,no,2016-09-05,11762,yes,"CV SDSS mag 21,7"
CSS090923:160419+161549,241.07934,16.26361,20090923.12,16.29,909231150844135447,yes,35447,no,2016-09-05,35447,yes,"CV SDSS_J16042 mag 18,8"
CSS160710:160420+392813,241.08144,39.47018,20160710.21,17.49,1607101380694141644,yes,14164,no,2016-07-14,14164,yes,SN (MLS160616) SDSS mag >22
CSS090526:160524-160834,241.34804,-16.14284,20090526.27,18.05,905260150844128133,yes,28133,yes,2016-05-28,28133,no,SN 2009gn SDSS mag 22
CSS080428:160524+060816,241.35058,6.13773,20080428.39,19.4,804281070864110328,yes,10328,no,2016-09-03,10328,no,"CV 22,5 SDSS mag star"
CSS111018:160545+450130,241.43913,45.02496,20111018.09,17.94,1110181430644248816,yes,24881,yes,2016-07-07,24881,yes,"SN SDSS mag 20,7"
CSS080227:160549+192717,241.45486,19.45479,20080227.47,18.55,802271180834141617,yes,41617,yes,2016-09-05,41617,no,"SN 2008ba SDSS mag 21,4 gal"
CSS090301:160553+172446,241.46944,17.41265,20090301.49,18.69,903011180834110558,yes,10558,yes,2016-09-05,10558,no,"SN 2009df SDSS mag 23,2 Abell_2151_z=0,037"
CSS120609:160609+205122,241.53598,20.85613,20120609.42,18.81,1206091210824118132,yes,11813,yes,2016-07-12,11813,yes,"Flare SDSS mag 21,7"
CSS130610:160612+332215,241.54819,33.37095,20130610.37,13.65,1306101320744148086,yes,14808,yes,2016-09-03,14808,yes,RRL mag 14
CSS080505:160625+100521,241.6044,10.08927,20080505.37,19.19,805051090864136790,yes,36790,yes,2016-09-03,36790,no,"SN 2008df SDSS mag 21,8"
CSS150614:160633+405425,241.63666,40.90685,20150614.33,14.89,1506141400674125377,yes,12537,no,2016-07-14,12537,yes,HPM LHS_3154
CSS120401:160653+293815,241.72147,29.63742,20120401.46,19.96,1204011290764127641,yes,12764,no,2016-09-02,12764,yes,"AGN SDSS mag 20,9"
CSS140603:160725+364736,241.85573,36.79325,20140603.36,17.81,1406031380704102315,yes,10231,no,2016-09-03,10231,yes,"SN (spec) SDSS mag 19,5"
CSS140511:160815-102634,242.06105,-10.44264,20140511.39,13.0,1405110090864121126,no,12112,no,2016-08-30,12112,yes,HPM LHS_412
CSS120622:160822+401218,242.09218,40.2051,20120622.23,17.78,1206221400674113478,yes,11347,no,2016-07-14,11347,yes,"Blazar SDSS mag 20,3"
CSS110921:160824+165240,242.10015,16.87789,20110921.13,16.27,1109211150844146881,yes,14688,yes,2016-09-05,14688,yes,"CV SDSS mag 20,1"
CSS130603:160833+343030,242.13811,34.50839,20130603.35,18.18,1306031350724113310,yes,11331,no,2016-09-03,11331,yes,"SN mag 16,3"
CSS080928:160837+041627,242.15512,4.27408,20080928.1,17.7,809281040874127913,yes,27913,yes,2016-09-02,27913,no,"SN 2008iy SDSS mag >21,5"
CSS080302:160845+220610,242.18662,22.10279,20080302.5,17.87,803021210824148717,yes,48717,no,2016-07-12,48717,no,CV SDSS 21 mag star
CSS150415:160901+342625,242.25594,34.44026,20150415.41,18.58,1504151350724111330,yes,11133,no,2016-09-03,11133,yes,"SN (PS15ade) SDSS mag 20,8"
CSS130530:160906-100324,242.27351,-10.05657,20130530.31,16.67,1305300090864133673,no,13367,no,2016-08-30,13367,yes,"Flare mag 19,4"
CSS120517:161001+410407,242.50419,41.06858,20120517.41,18.67,1205171400674125150,yes,12515,no,2016-07-14,12515,yes,"AGN z=1,65 mag 18,8"
CSS140425:161024+470440,242.59837,47.07785,20140425.45,16.48,1404251460614134729,yes,13472,no,2016-07-07,13472,yes,"SN (spec) SDSS mag 21,1"
CSS090727:161028+090739,242.61513,9.12737,20090727.24,13.86,907271090864112546,yes,12546,no,2016-09-03,12546,yes,"CV Wils_et_al_2009 SDSS mag 20,1"
CSS160430:161028-004114,242.61706,-0.68729,20160430.41,16.67,1604300010874152122,yes,15212,no,2016-09-02,15212,yes,HPM LSR_J1610-0040
CSS140525:161028-004111,242.61742,-0.68648,20140525.29,18.17,1405250010874131351,yes,13135,no,2016-09-02,13135,yes,HPM LSR_J1610-0040
CSS150324:161100+345122,242.74859,34.85622,20150324.48,19.54,1503241350724118474,yes,11847,no,2016-09-03,11847,yes,"SN SDSS mag 20,6"
CSS140402:161139+555637,242.91429,55.94352,20140402.41,18.77,1404021550524144159,yes,14415,no,2016-07-10,14415,yes,"SN 2MASX_J16114267 SDSS mag 15,1"
CSS080515:161146+171401,242.94279,17.23368,20080515.32,17.8,805151180844106413,yes,6413,yes,2016-09-05,6413,no,"Flare SDSS 22,5 mag star"
CSS110328:161209+341636,243.03544,34.27667,20110328.41,18.35,1103281350724109732,yes,10973,yes,2016-09-03,10973,yes,"AGN SDSS mag 19,4"
CSS090526:161221-150939,243.08862,-15.16072,20090526.27,15.88,905260150844165166,yes,65166,yes,2016-05-28,65166,no,"CV (p60) CSS mag 21,5"
CSS140425:161237+463402,243.1562,46.56729,20140425.45,17.78,1404251460614126059,yes,12605,no,2016-07-07,12605,yes,"SN SDSS mag 19,1"
CSS120130:161304+012125,243.26824,1.35688,20120130.54,17.06,1201301010874137575,yes,13757,no,2016-09-02,13757,yes,CV PQ mag 21
CSS100316:161320+331912,243.33491,33.31991,20100316.45,19.84,1003161320754141950,yes,14195,yes,2016-09-02,14195,yes,"SN SDSS mag >22,5"
CSS120526:161420-190649,243.58451,-19.11352,20120526.36,12.78,1205260180844119174,yes,11917,yes,2016-05-29,11917,yes,YSO 2MASS_J16142029-1906481
CSS160416:161425+021439,243.60287,2.24427,20160416.45,13.73,1604161010874153388,yes,15338,no,2016-09-02,15338,yes,HPM LHS_414
CSS140121:161425+021440,243.60385,2.24454,20140121.54,13.53,1401211010874151747,yes,15174,no,2016-09-02,15174,yes,HPM LHS_414
CSS140509:161445+023534,243.68708,2.59288,20140509.42,18.62,1405091010874165161,no,16516,no,2016-09-02,16516,yes,SN (spec) mag 21
CSS150518:161501+084549,243.75469,8.7637,20150518.45,18.9,1505181090864106381,yes,10638,no,2016-09-03,10638,yes,"Blazar SDSS mag 19,8"
CSS130610:161540+294038,243.91585,29.67719,20130610.37,18.77,1306101290774132994,yes,13299,no,2016-09-02,13299,yes,"SN SDSS mag 21,6"
CSS130601:161601-170037,244.00554,-17.01015,20130601.28,18.97,1306010180844205896,no,20589,yes,2016-05-29,20589,yes,Var
CSS140519:161634+333045,244.14096,33.51239,20140519.44,18.05,1405191320754141571,yes,14157,no,2016-09-02,14157,yes,"Blazar BZB_J1616+3330 mag 20,0"
CSS100408:161637-181027,244.1549,-18.17422,20100408.43,14.92,1004080180844150528,no,15052,yes,2016-05-29,15052,yes,"CV mag 17,8"
CSS160710:161701+620024,244.25382,62.00675,20160710.17,14.63,1607101600454143507,yes,14350,no,2016-10-09,14350,yes,"CV (Gaia14aaf) SDSS mag 16,2"
CSS100605:161707+270033,244.2811,27.00908,20100605.32,18.99,1006051260794137291,yes,13729,yes,2016-09-02,13729,yes,"AGN SDSS mag 20,2"
CSS130610:161732+313457,244.38462,31.58255,20130610.37,16.32,1306101320754113582,yes,11358,no,2016-09-02,11358,yes,"SN 2013dp SDSS UGC10313 mag 16,1"
CSS120301:161823-102500,244.59488,-10.41678,20120301.49,16.93,1203010090874127108,no,12710,no,2016-08-30,12710,yes,"CV mag 19,6"
CSS080405:161851-052509,244.7115,-5.41905,20080405.43,16.16,804050040884106446,no,6446,yes,2016-07-11,6446,no,CV PQ 21 mag object
CSS090416:161909+135146,244.78793,13.86267,20090416.44,15.64,904161120864151070,yes,51070,no,2016-09-03,51070,no,"CV Polar mag 17,5 SDSS_J16190"
CSS090816:161918-022929,244.82378,-2.4915,20090816.13,14.27,908160010884107602,yes,7602,no,2016-09-02,7602,yes,"CV X Ser mag 16,8"
CSS130503:161932+244711,244.88164,24.78646,20130503.44,17.91,1305031230814133282,yes,13328,no,2016-09-25,13328,yes,"SN 2013cl 2MASS_161929 SDSS mag 14,5"
CSS080415:162012+115257,245.05002,11.88252,20080415.41,19.54,804151120864114007,yes,14007,no,2016-09-03,14007,no,"CV SDSS 22,3 mag star"
CSS120301:162036-102738,245.15008,-10.46064,20120301.49,16.7,1203010090874125669,no,12566,yes,2016-08-30,12566,yes,"SN 2012ar 2MASX_J162036 z=0,028259 mag 15,5"
CSS160415:162052+230052,245.21766,23.01434,20160415.48,18.23,1604151230814108369,yes,10836,no,2016-09-25,10836,yes,"Flare SDSS mag 20,3"
CSS130521:162058+472448,245.24153,47.4133,20130521.37,18.27,1305211460624138558,yes,13855,no,2016-09-09,13855,yes,"SN SDSS mag 19,9"
CSS140211:162109-135307,245.28751,-13.88536,20140211.52,17.85,1402110120864108840,yes,10884,no,2016-08-30,10884,yes,"CV SDSS mag 20,5"
CSS111019:162210+360419,245.54005,36.07183,20111019.09,16.08,1110191350734141576,yes,14157,no,2016-09-03,14157,yes,"CV SDSS mag 20,2"
CSS090601:162236+035247,245.64892,3.87959,20090601.31,15.61,906011040884130016,yes,30016,yes,2016-09-02,30016,no,CV CSS mag 21 obj
CSS130513:162243+185735,245.67993,18.9598,20130513.39,16.55,1305131180844143958,yes,14395,no,2016-09-05,14395,yes,"SN (PTF13asv) SDSS mag 20,0"
CSS140327:162244+235655,245.68279,23.94849,20140327.48,18.51,1403271230814126077,yes,12607,no,2016-09-25,12607,yes,"SN SDSS mag 15,2"
CSS090927:162254+240801,245.72655,24.13363,20090927.09,18.97,909271230814124462,yes,24462,no,2016-09-25,24462,yes,"SN SDSS mag 21,5 gal"
CSS140617:162259+033949,245.74572,3.66358,20140617.29,18.91,1406171040884120523,yes,12052,no,2016-09-02,12052,yes,"SN mag 20,7"
CSS150429:162314+650037,245.8101,65.01029,20150429.34,16.88,1504291660384101585,no,10158,no,2016-10-09,10158,yes,CV (Master) mag 21
CSS080606:162322+121334,245.84263,12.22613,20080606.28,17.12,806061120874122350,yes,22350,yes,2016-08-30,22350,no,"CV (spec) SDSS mag 17,1"
CSS090202:162346+114407,245.94,11.73527,20090202.54,17.85,902021120874110753,yes,10753,yes,2016-08-30,10753,no,"SN 2009W SDSS mag 17,1 z=0,017"
CSS160528:162350-121731,245.9603,-12.292,20160528.37,17.24,1605280120874164002,yes,16400,no,2016-06-14,16400,yes,"CV SDSS mag 19,3"
CSS080331:162414+014831,246.05689,1.80873,20080331.46,18.92,803311010884148402,no,48402,yes,2016-09-02,48402,no,Flare star
CSS130520:162433+395146,246.13756,39.86291,20130520.38,16.56,1305201400684109601,yes,10960,no,2016-07-14,10960,yes,HPM LHS_3601
CSS080428:162502+390926,246.25717,39.1573,20080428.28,13.45,804281380714144091,yes,44091,yes,2016-09-03,44091,no,"CV V844_Her SDSS 17,1 mag"
CSS120609:162512+045424,246.30094,4.90674,20120609.36,17.59,1206091040884152624,yes,15262,no,2016-09-02,15262,yes,SN SDSS mag >22
CSS140426:162514+154037,246.3087,15.67684,20140426.34,12.87,1404261150854122404,yes,12240,no,2016-09-05,12240,yes,HPM LHS_418
CSS100705:162520+120309,246.33463,12.05252,20100705.27,13.11,1007051120874117074,yes,11707,no,2016-08-30,11707,yes,"CV (Wils) SDSS mag 18,4"
CSS160607:162521+574415,246.33678,57.73755,20160607.34,18.4,1606071570494121794,yes,12179,no,2016-07-09,12179,yes,"SN (spec) SDSS mag 20,9"
CSS110426:162542+411842,246.42571,41.31175,20110426.4,16.95,1104261400684131134,yes,13113,yes,2016-07-14,13113,yes,"Blazar SDSS mag 19,2"
CSS080514:162606+225044,246.52379,22.84566,20080514.36,18.25,805141230814106789,yes,6789,yes,2016-09-25,6789,no,"CV SDSS 22,5 mag star"
CSS080426:162610-035325,246.54036,-3.89022,20080426.41,15.1,804260040884140372,yes,40372,yes,2016-07-11,40372,no,Var V1032 Oph
CSS140512:162618+392524,246.57652,39.42331,20140512.41,18.23,1405121380714142404,yes,14240,no,2016-09-03,14240,yes,HPM 2MASS_J162620
CSS111024:162619+392522,246.57766,39.42291,20111024.1,18.26,1110241380714146036,yes,14603,no,2016-09-03,14603,yes,"HPM 2MASS_J162620 SDSS mag 20,7"
CSS090502:162619+392523,246.57887,39.42296,20090502.42,18.25,905021380714155263,yes,55263,no,2016-09-03,55263,no,"HPM Bdwarf SDSS mag 20,7"
CSS090419:162620-125557,246.58264,-12.93237,20090419.43,17.64,904190120874147673,yes,47673,no,2016-06-14,47673,no,"CV mag 20,5 obj"
CSS141002:162632+325526,246.63214,32.92387,20141002.13,18.73,1410021320764133448,yes,13344,no,2016-10-11,13344,yes,"SN SDSS mag 20,2"
CSS120526:162637-241554,246.65357,-24.26497,20120526.35,14.9,1205260230814129756,no,12975,yes,2016-05-16,12975,yes,YSO 2MASS_J16263682-2415518
CSS130616:162652+292247,246.71823,29.37984,20130616.37,18.21,1306161290784123559,yes,12355,yes,2016-10-11,12355,yes,"Flare SDSS mag 20,2"
CSS140610:162653+335721,246.71952,33.95595,20140610.26,19.18,1406101350734101660,yes,10166,no,2016-09-03,10166,yes,"SN SDSS mag 21,2"
CSS080426:162657-002549,246.73667,-0.43016,20080426.41,18.43,804260010884151576,yes,51576,yes,2016-09-02,51576,no,"CV SDSS 22,2 mag gal"
CSS090615:162709+352211,246.78863,35.36965,20090615.35,18.45,906151350734129963,yes,29963,yes,2016-09-03,29963,yes,"SN no SDSS mag >22,5"
CSS100609:162718+120435,246.82662,12.07644,20100609.33,16.6,1006091120874119140,yes,11914,yes,2016-08-30,11914,yes,"CV SDSS_J1627+1204 SDSS mag 19,1"
CSS150522:162724+461140,246.8498,46.19443,20150522.36,18.88,1505221460624119707,yes,11970,no,2016-09-09,11970,yes,"SN SDSS mag 21,2"
CSS110611:162806+065316,247.0257,6.88764,20110611.4,14.22,1106111070884131228,yes,13122,no,2016-08-30,13122,yes,"CV SDSS mag 20,6"
CSS100513:162831+240259,247.12867,24.0498,20100513.29,15.72,1005131230814132089,yes,13208,no,2016-09-25,13208,yes,CV SDSS_J162830+240259
